Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category
gkjn223914948,39,4.4,11.003008,76.97544,11.053009,77.02544,2022-03-03,17:40:00,17:55:00,Windy,Medium ,motorcycle ,Metropolitian ,170,Kitchen
azep212903399,34,4.7,0.0,0.0,0.05,0.05,2022-02-11,22:30:00,22:40:00,Windy,Low ,van,Urban ,130,Outdoors
ojdi815642104,24,4.9,0.0,0.0,0.09,0.09,2022-02-14,18:30:00,18:40:00,Stormy,Medium ,scooter ,Metropolitian ,95,Sports
wtan153158939,34,4.5,26.921411,75.793604,26.941411,75.813604,2022-03-24,09:00:00,09:15:00,Windy,Low ,scooter ,Metropolitian ,115,Cosmetics
wqxw561286227,28,5.0,26.846156,75.8023,26.936156,75.8923,2022-04-02,19:30:00,19:35:00,Fog,Jam ,motorcycle ,Metropolitian ,245,Electronics
njxh413645121,27,5.0,22.732225,75.874765,22.822225,75.964765,2022-03-14,21:15:00,21:30:00,Sunny,Jam ,motorcycle ,Urban ,50,Outdoors
llgu378695911,32,4.9,12.310972,76.659264,12.320972,76.669264,2022-03-15,11:00:00,11:10:00,Windy,Low ,motorcycle ,Metropolitian ,105,Clothing
ifvn769224573,32,5.0,26.892312,75.806896,26.902313,75.816896,2022-03-30,08:40:00,08:45:00,Sunny,Low ,van,Other,50,Apparel
ajqc501976249,36,4.9,9.979363,76.285001,10.039363,76.345001,2022-02-15,17:40:00,17:50:00,Windy,Medium ,scooter ,Metropolitian ,140,Books
wkra036202383,31,5.0,18.546947,73.900626,18.596947,73.950626,2022-03-07,19:25:00,19:40:00,Sandstorms,Jam ,scooter ,Metropolitian ,140,Toys
cafg676084703,32,4.9,18.636215,73.751081,18.726215,73.841081,2022-03-08,23:10:00,23:15:00,Sandstorms,Low ,scooter ,Metropolitian ,130,Apparel
urnp883483801,31,4.6,12.986047,80.218114,13.056047,80.288114,2022-04-06,22:40:00,22:55:00,Stormy,Low ,motorcycle ,Metropolitian ,125,Toys
kfdi863779387,30,4.7,22.753839,75.897429,22.813838,75.957429,2022-03-21,22:30:00,22:45:00,Sandstorms,Low ,van,Metropolitian ,125,Apparel
irzn955720417,20,4.0,22.725748,75.898497,22.835748,76.008497,2022-03-06,17:45:00,17:55:00,Cloudy,Medium ,scooter ,Metropolitian ,165,Pet Supplies
mjzo542908359,22,5.0,25.443994,81.860187,25.583994,82.000187,2022-02-12,22:10:00,22:15:00,Sandstorms,Low ,motorcycle ,Urban ,60,Kitchen
huhi712955937,23,4.5,23.374989,85.335486,23.484989,85.445486,2022-03-06,19:00:00,19:10:00,Stormy,Medium ,scooter ,Urban ,75,Outdoors
qhmu498102382,22,4.3,21.157735,72.768778,21.287735,72.898778,2022-03-25,19:50:00,19:55:00,Fog,Jam ,van,Metropolitian ,215,Electronics
rmxw397015008,37,4.7,19.888716,75.321461,19.958716,75.391461,2022-02-16,23:00:00,23:05:00,Windy,Low ,motorcycle ,Metropolitian ,120,Kitchen
tgty535363676,30,4.6,22.310526,73.170937,22.440526,73.300937,2022-03-12,23:30:00,23:35:00,Sandstorms,Low ,motorcycle ,Metropolitian ,140,Apparel
jebv896696262,22,5.0,12.934365,77.616155,12.974365,77.656155,2022-03-01,16:25:00,16:30:00,Sandstorms,Medium ,scooter ,Metropolitian ,105,Cosmetics
ijvj646586028,27,4.6,19.176269,72.836721,19.246269,72.906721,2022-03-20,17:10:00,17:20:00,Fog,Medium ,scooter ,Metropolitian ,130,Kitchen
gjbc759071313,32,4.9,17.440827,78.393391,17.570827,78.523391,2022-03-20,23:55:00,00:10:00,Sunny,Low ,scooter ,Metropolitian ,95,Skincare
puqm800733237,27,4.6,0.0,0.0,0.04,0.04,2022-02-17,15:15:00,15:20:00,Windy,Medium ,motorcycle ,Metropolitian ,140,Apparel
ivcn195618966,26,4.7,12.284747,76.625861,12.334747,76.675861,2022-03-21,20:40:00,20:55:00,Windy,Jam ,motorcycle ,Metropolitian ,175,Outdoors
bhdc048787467,23,4.6,22.745049,75.892471,22.765049,75.912471,2022-03-13,09:50:00,10:00:00,Cloudy,Low ,motorcycle ,Metropolitian ,75,Books
sanj195855167,22,4.8,0.0,0.0,0.05,0.05,2022-02-17,20:20:00,20:35:00,Sunny,Jam ,scooter ,Metropolitian ,85,Home
oyjf036080060,26,4.7,17.438263,78.397865,17.468263,78.427865,2022-04-01,19:00:00,19:15:00,Sunny,Medium ,motorcycle ,Metropolitian ,105,Jewelry
kjqo068384718,27,4.9,0.0,0.0,0.11,0.11,2022-03-04,21:30:00,21:40:00,Sandstorms,Jam ,scooter ,Urban ,105,Kitchen
sjkv039530484,24,4.5,17.438263,78.397865,17.478263,78.437865,2022-03-30,13:25:00,13:40:00,Fog,High ,van,Metropolitian ,130,Skincare
aqid144505049,38,4.9,26.911927,75.797282,26.971927,75.857282,2022-03-13,22:00:00,22:05:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,40,Grocery
vici763517921,23,5.0,13.005801,80.250744,13.095801,80.340744,2022-03-12,17:40:00,17:45:00,Sandstorms,Medium ,scooter ,Metropolitian ,140,Clothing
pxli318944345,30,4.8,12.972793,80.249982,13.032793,80.309982,2022-03-05,17:40:00,17:45:00,Stormy,Medium ,scooter ,Metropolitian ,160,Books
avdg744197708,26,5.0,26.913483,75.803139,26.953483,75.843139,2022-03-03,15:10:00,15:20:00,Sunny,Medium ,motorcycle ,Urban ,95,Books
zrjp138841366,30,4.7,11.025083,77.015393,11.035083,77.025393,2022-03-11,09:50:00,10:05:00,Windy,Low ,scooter ,Metropolitian ,135,Clothing
ewmu898556693,24,4.9,12.978453,77.643685,13.038453,77.703685,2022-03-11,20:40:00,20:55:00,Sunny,Jam ,motorcycle ,Urban ,50,Sports
twll709571789,26,4.7,21.149669,72.772629,21.189669,72.812629,2022-03-11,17:00:00,17:15:00,Cloudy,Medium ,motorcycle ,Metropolitian ,135,Shoes
bkpw908369288,35,4.8,22.745049,75.892471,22.815049,75.962471,2022-03-06,23:00:00,23:15:00,Sunny,Low ,scooter ,Urban ,100,Jewelry
lzqk298399240,39,5.0,22.32,73.17,22.38,73.23,2022-03-09,19:45:00,19:55:00,Sunny,Jam ,motorcycle ,Urban ,85,Apparel
dwgu964602157,24,4.5,26.849596,75.800512,26.879596,75.830512,2022-03-05,23:15:00,23:20:00,Stormy,Low ,motorcycle ,Metropolitian ,90,Shoes
sdji385045175,24,4.7,17.431477,78.40035,17.441477,78.41035,2022-04-01,10:15:00,10:30:00,Sunny,Low ,scooter ,Metropolitian ,120,Toys
bsdr527261678,38,4.7,21.149834,72.778666,21.189834,72.818666,2022-03-15,14:10:00,14:25:00,Windy,High ,motorcycle ,Urban ,165,Snacks
cxqp143050978,31,4.8,13.066762,80.251865,13.176762,80.361865,2022-04-06,20:20:00,20:25:00,Windy,Jam ,motorcycle ,Metropolitian ,210,Toys
ibwr067523869,23,4.7,13.044694,80.26147,13.084694,80.30147,2022-03-17,16:55:00,17:00:00,Fog,Medium ,motorcycle ,Urban ,19,Grocery
pogz043307266,33,3.7,21.183434,72.814492,21.273434,72.904492,2022-03-02,17:15:00,17:20:00,Stormy,Medium ,scooter ,Metropolitian ,185,Cosmetics
uued496794007,22,4.8,26.474986,80.342796,26.524986,80.392796,2022-02-13,20:50:00,21:00:00,Sunny,Jam ,motorcycle ,Metropolitian ,65,Toys
qduu466421041,30,4.2,0.0,0.0,0.13,0.13,2022-02-16,23:25:00,23:40:00,Fog,Low ,scooter ,Metropolitian ,155,Jewelry
sinz655371112,34,5.0,22.753839,75.897429,22.863838,76.007429,2022-04-04,23:15:00,23:30:00,Stormy,Low ,motorcycle ,Metropolitian ,100,Home
kjsa227186104,34,4.9,11.008638,76.984311,11.038638,77.014311,2022-03-24,23:20:00,23:30:00,Windy,Low ,motorcycle ,Metropolitian ,115,Electronics
adpf100818788,32,4.3,9.959778,76.296106,9.979778,76.316106,2022-02-11,11:40:00,11:55:00,Stormy,High ,scooter ,Metropolitian ,160,Skincare
xepf974447018,29,4.3,21.186884,72.793616,21.196884,72.803616,2022-03-15,10:55:00,11:05:00,Windy,Low ,motorcycle ,Metropolitian ,110,Home
jjux104314788,29,5.0,0.0,0.0,0.04,0.04,2022-03-24,16:35:00,16:45:00,Cloudy,Medium ,motorcycle ,Metropolitian ,13,Grocery
ctkm956873386,31,4.1,21.170798,72.790489,21.300798,72.920489,2022-03-31,17:20:00,17:35:00,Sandstorms,Medium ,motorcycle ,Semi-Urban ,240,Shoes
vgug727115128,36,4.5,17.431477,78.40035,17.561477,78.53035,2022-03-16,18:40:00,18:50:00,Windy,Medium ,motorcycle ,Metropolitian ,145,Toys
mkjs345831571,31,4.8,0.0,0.0,0.11,0.11,2022-03-02,20:55:00,21:10:00,Cloudy,Jam ,motorcycle ,Metropolitian ,220,Toys
hkom894797717,23,4.7,11.000762,76.981876,11.080762,77.061876,2022-03-04,20:35:00,20:45:00,Windy,Jam ,motorcycle ,Metropolitian ,115,Outdoors
glqk899028535,32,4.0,19.176269,72.836721,19.196269,72.856721,2022-03-19,09:45:00,09:50:00,Sandstorms,Low ,motorcycle ,Metropolitian ,100,Toys
eiii569285261,26,4.8,0.0,0.0,0.05,0.05,2022-02-15,21:55:00,22:10:00,Windy,Jam ,scooter ,Urban ,60,Snacks
afao524336027,20,4.9,21.160437,72.774209,21.170437,72.784209,2022-04-05,11:15:00,11:30:00,Stormy,High ,motorcycle ,Metropolitian ,90,Jewelry
ifwq986523780,29,4.7,19.176269,72.836721,19.266269,72.926721,2022-03-12,19:55:00,20:00:00,Sandstorms,Jam ,motorcycle ,Urban ,130,Snacks
pais802729270,26,5.0,13.086438,80.220672,13.126439,80.260672,2022-03-21,15:50:00,16:00:00,Stormy,Medium ,motorcycle ,Metropolitian ,75,Electronics
hoxp617704421,31,4.4,0.0,0.0,0.01,0.01,2022-02-15,10:30:00,10:40:00,Stormy,Low ,motorcycle ,Metropolitian ,150,Snacks
pfjn040397303,28,4.9,18.520016,73.830547,18.600016,73.910547,2022-03-02,20:15:00,20:30:00,Cloudy,Jam ,scooter ,Metropolitian ,170,Books
kyok633376595,34,4.2,10.028047,76.310019,10.048047,76.330019,2022-02-15,09:10:00,09:15:00,Sandstorms,Low ,motorcycle ,Metropolitian ,125,Jewelry
lriz232875002,22,4.8,22.310329,73.169083,22.320329,73.179083,2022-03-26,10:00:00,10:15:00,Sunny,Low ,motorcycle ,Metropolitian ,55,Shoes
idlq232480814,20,4.6,17.431477,78.40035,17.491477,78.46035,2022-03-13,17:15:00,17:30:00,Stormy,Medium ,motorcycle ,Metropolitian ,140,Skincare
ueld485410219,24,4.5,13.091809,80.219104,13.101809,80.229104,2022-03-15,09:40:00,09:45:00,Sandstorms,Low ,motorcycle ,Urban ,55,Books
jgai337490081,25,4.7,21.160522,72.771477,21.270522,72.881477,2022-03-04,22:15:00,22:30:00,Fog,Low ,van,Urban ,140,Clothing
eqff168160784,34,4.7,11.025083,77.015393,11.105083,77.095393,2022-03-25,22:10:00,22:20:00,Sunny,Low ,motorcycle ,Metropolitian ,145,Cosmetics
skgr381880796,29,4.5,18.55144,73.804855,18.62144,73.874855,2022-03-04,17:40:00,17:50:00,Fog,Medium ,motorcycle ,Metropolitian ,200,Toys
xvkg721967623,33,3.9,0.0,0.0,0.11,0.11,2022-03-25,23:50:00,00:00:00,Cloudy,Low ,scooter ,Metropolitian ,185,Home
fvfx381684877,23,4.4,12.975377,77.696664,13.085377,77.806664,2022-03-25,20:45:00,20:55:00,Cloudy,Jam ,motorcycle ,Metropolitian ,41,Grocery
lnwe948321663,32,4.8,21.186438,72.794115,21.276438,72.884115,2022-03-06,18:30:00,18:45:00,Stormy,Medium ,motorcycle ,Metropolitian ,200,Pet Supplies
omwf443744564,38,4.0,12.337928,76.617889,12.347928,76.627889,2022-03-09,12:00:00,12:10:00,Sandstorms,High ,scooter ,Metropolitian ,165,Electronics
gcac136884134,21,4.6,9.957144,76.296783,10.037144,76.376783,2022-02-12,21:30:00,21:35:00,Stormy,Jam ,motorcycle ,Metropolitian ,170,Pet Supplies
nqvk445526007,31,4.2,22.307898,73.167788,22.367898,73.227788,2022-03-24,22:20:00,22:35:00,Windy,Low ,motorcycle ,Metropolitian ,170,Apparel
vtgs381769206,39,4.6,11.024839,77.007003,11.064839,77.047003,2022-03-24,15:15:00,15:30:00,Cloudy,Medium ,van,Metropolitian ,90,Pet Supplies
cdkz589624699,28,5.0,19.875016,75.322405,19.965016,75.412405,2022-02-16,22:35:00,22:45:00,Windy,Low ,motorcycle ,Urban ,75,Electronics
sqga095604952,37,4.9,18.554382,73.798206,18.624382,73.868206,2022-03-08,17:25:00,17:35:00,Cloudy,Medium ,scooter ,Metropolitian ,215,Toys
ljgp550489562,26,4.9,26.911927,75.797282,27.051927,75.937282,2022-03-29,22:55:00,23:00:00,Stormy,Low ,scooter ,Metropolitian ,90,Snacks
rowm446357884,22,5.0,12.323194,76.630583,12.403194,76.710583,2022-03-18,20:40:00,20:50:00,Fog,Jam ,motorcycle ,Metropolitian ,220,Toys
irid554191712,31,4.2,22.725835,75.887648,22.745835,75.907648,2022-04-03,11:10:00,11:25:00,Windy,High ,scooter ,Metropolitian ,170,Pet Supplies
lvwg907664871,35,4.9,19.221315,72.862381,19.281315,72.922381,2022-03-17,21:35:00,21:40:00,Sunny,Jam ,motorcycle ,Metropolitian ,115,Pet Supplies
gnef476791332,39,4.0,11.010375,76.95295,11.100375,77.04295,2022-03-06,20:25:00,20:35:00,Fog,Jam ,scooter ,Metropolitian ,195,Cosmetics
paqm091948930,27,4.3,11.001852,76.976268,11.111852,77.086268,2022-03-31,18:40:00,18:45:00,Cloudy,Medium ,scooter ,Metropolitian ,155,Home
kzxq992522837,37,4.6,12.323994,76.626167,12.363994,76.666167,2022-03-15,12:10:00,12:15:00,Sunny,High ,van,Metropolitian ,120,Sports
nnlr431996974,27,4.6,0.0,0.0,0.04,0.04,2022-02-15,12:45:00,13:00:00,Stormy,High ,motorcycle ,Metropolitian ,175,Clothing
jgmb574934808,35,4.1,19.207222,72.972281,19.277222,73.042281,2022-03-08,21:20:00,21:30:00,Windy,Jam ,motorcycle ,Metropolitian ,225,Books
bmov105758148,24,4.8,0.0,0.0,0.06,0.06,2022-02-17,18:55:00,19:00:00,Windy,Medium ,motorcycle ,Metropolitian ,105,Books
uzqz339199092,35,4.9,11.02091,76.940432,11.08091,77.000432,2022-03-28,00:00:00,00:10:00,Cloudy,Low ,motorcycle ,Metropolitian ,90,Skincare
ndmq367361149,33,4.4,0.0,0.0,0.08,0.08,2022-03-02,17:55:00,18:00:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,185,Jewelry
podw016890438,23,4.6,22.651847,75.881991,22.711847,75.941991,2022-03-15,19:35:00,19:40:00,Stormy,Jam ,motorcycle ,Metropolitian ,180,Outdoors
cuaz852537354,36,4.5,18.994237,72.825553,19.084237,72.915553,2022-03-08,18:45:00,19:00:00,Windy,Medium ,scooter ,Metropolitian ,145,Sports
qipx686080664,35,4.9,12.323994,76.626167,12.383994,76.686167,2022-03-19,19:30:00,19:35:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,240,Shoes
gybd889463759,30,4.8,26.892312,75.806896,26.902313,75.816896,2022-03-19,11:20:00,11:25:00,Windy,High ,scooter ,Metropolitian ,165,Outdoors
nvvw410643993,23,4.7,12.299524,76.64262,12.309524,76.65262,2022-03-15,08:35:00,08:50:00,Sandstorms,Low ,van,Urban ,55,Electronics
mzch509362663,38,4.6,13.086438,80.220672,13.146439,80.280672,2022-04-01,23:40:00,23:50:00,Stormy,Low ,van,Urban ,120,Outdoors
tckf562583545,32,4.9,12.972532,77.608179,12.992532,77.628179,2022-03-03,10:50:00,11:05:00,Windy,Low ,scooter ,Metropolitian ,145,Books
dlpw606129744,29,4.6,21.185047,72.80859,21.315047,72.93859,2022-03-27,20:55:00,21:00:00,Sunny,Jam ,motorcycle ,Metropolitian ,150,Home
ernz529124172,21,4.5,22.761226,75.887522,22.821226,75.947522,2022-03-17,18:35:00,18:50:00,Stormy,Medium ,motorcycle ,Metropolitian ,85,Snacks
jjfe366451546,23,4.9,22.744648,75.894377,22.774648,75.924377,2022-03-30,20:30:00,20:45:00,Stormy,Jam ,scooter ,Metropolitian ,105,Toys
reuf226225873,31,4.8,18.536718,73.830327,18.596719,73.890327,2022-04-03,23:50:00,23:55:00,Sandstorms,Low ,motorcycle ,Metropolitian ,115,Outdoors
gkjq174414728,26,4.8,11.025083,77.015393,11.065083,77.055393,2022-03-19,15:20:00,15:35:00,Windy,Medium ,motorcycle ,Urban ,120,Shoes
dovu427526886,29,4.6,12.352058,76.60665,12.372058,76.62665,2022-03-19,08:15:00,08:20:00,Stormy,Low ,scooter ,Urban ,85,Apparel
cnjf383549516,30,4.2,26.956431,75.776649,27.026431,75.846649,2022-03-18,18:40:00,18:50:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,215,Apparel
twyc440481910,32,5.0,12.913041,77.683237,12.933041,77.703237,2022-03-30,09:10:00,09:25:00,Sunny,Low ,motorcycle ,Metropolitian ,70,Toys
dirz605165302,23,4.9,21.175975,72.795503,21.215975,72.835503,2022-03-17,13:15:00,13:25:00,Cloudy,High ,motorcycle ,Metropolitian ,150,Jewelry
xoye842199450,36,3.6,22.695207,75.866059,22.825207,75.996059,2022-03-29,21:20:00,21:35:00,Windy,Jam ,motorcycle ,Metropolitian ,205,Shoes
vdgz273928951,22,5.0,12.981615,80.231598,13.041615,80.291598,2022-03-03,20:40:00,20:50:00,Windy,Jam ,motorcycle ,Metropolitian ,175,Jewelry
oxzs928803533,30,4.5,13.058616,80.264151,13.068616,80.274151,2022-03-30,10:40:00,10:55:00,Cloudy,Low ,motorcycle ,Metropolitian ,90,Cosmetics
moxe468250259,22,4.0,12.978453,77.643685,13.108453,77.773685,2022-03-20,21:45:00,22:00:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,165,Electronics
otjo959037883,25,4.5,22.308096,73.167753,22.328096,73.187753,2022-03-30,10:40:00,10:45:00,Stormy,Low ,motorcycle ,Metropolitian ,85,Snacks
zmyy936482402,39,4.4,0.0,0.0,0.09,0.09,2022-02-16,18:00:00,18:15:00,Stormy,Medium ,motorcycle ,Urban ,190,Jewelry
bqww473555292,29,4.6,22.760072,75.892574,22.800072,75.932574,2022-03-09,12:50:00,13:00:00,Fog,High ,motorcycle ,Metropolitian ,100,Shoes
lyan177297920,33,4.9,21.149669,72.772629,21.259669,72.882629,2022-03-02,17:15:00,17:30:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,100,Outdoors
jlzo303262022,35,4.9,17.431668,78.408321,17.451668,78.428321,2022-03-13,11:50:00,12:05:00,Fog,High ,scooter ,Metropolitian ,29,Grocery
hlfa342984148,26,4.6,0.0,0.0,0.04,0.04,2022-03-09,16:25:00,16:40:00,Windy,Medium ,motorcycle ,Metropolitian ,50,Home
hbnk213579550,29,4.5,22.310526,73.170937,22.360526,73.220937,2022-03-03,19:50:00,19:55:00,Sunny,Jam ,motorcycle ,Urban ,18,Grocery
jhrf611504760,29,4.6,0.0,0.0,0.04,0.04,2022-03-24,13:55:00,14:10:00,Windy,High ,motorcycle ,Metropolitian ,135,Electronics
npsn780303297,27,4.4,17.451976,78.385883,17.491976,78.425883,2022-03-01,13:55:00,14:10:00,Sunny,High ,motorcycle ,Metropolitian ,235,Skincare
tgke160182421,37,5.0,18.994237,72.825553,19.024237,72.855553,2022-03-03,17:15:00,17:30:00,Windy,Medium ,motorcycle ,Metropolitian ,160,Home
gpwj834408989,33,4.4,30.895817,75.813112,30.905817,75.823112,2022-02-13,09:25:00,09:40:00,Windy,Low ,motorcycle ,Metropolitian ,120,Clothing
bnyr849415410,50,6.0,11.001852,76.976268,11.061852,77.036268,2022-03-01,NaN ,17:50:00,,NaN ,van,Metropolitian ,80,Sports
oujg279253417,38,4.7,13.091809,80.219104,13.221809,80.349104,2022-03-20,18:30:00,18:35:00,Windy,Medium ,scooter ,Metropolitian ,145,Apparel
gjlj360550852,35,4.9,13.066762,80.251865,13.116762,80.301865,2022-03-07,19:40:00,19:50:00,Sunny,Jam ,motorcycle ,Metropolitian ,145,Outdoors
xvzj734729003,37,4.7,22.753659,75.903365,22.823659,75.973365,2022-03-06,18:30:00,18:45:00,Cloudy,Medium ,scooter ,Metropolitian ,220,Apparel
vvcz078314566,34,5.0,22.310329,73.169083,22.340329,73.199083,2022-03-30,20:35:00,20:40:00,Sunny,Jam ,motorcycle ,Urban ,125,Skincare
pruw107461917,23,4.8,19.103249,72.846749,19.213249,72.956749,2022-03-14,23:20:00,23:30:00,Stormy,Low ,motorcycle ,Other,90,Toys
eobc613595076,21,4.8,12.981615,80.231598,13.091615,80.341598,2022-03-18,18:45:00,19:00:00,Windy,Medium ,motorcycle ,Urban ,145,Clothing
esxe643520831,34,4.5,9.985497,76.276999,10.065497,76.356999,2022-02-18,20:25:00,20:40:00,Fog,Jam ,motorcycle ,Metropolitian ,215,Apparel
jgye470571870,34,5.0,21.17106,72.789292,21.20106,72.819292,2022-03-05,23:55:00,00:00:00,Cloudy,Low ,scooter ,Metropolitian ,80,Home
xsuc749889780,27,4.5,13.049645,80.242268,13.179645,80.372268,2022-03-10,18:45:00,19:00:00,Sandstorms,Medium ,motorcycle ,Urban ,80,Home
rwkq812185699,23,4.7,25.449659,81.839744,25.559659,81.949744,2022-02-16,18:45:00,18:55:00,Fog,Medium ,scooter ,Urban ,165,Snacks
fnhv210716857,28,4.7,26.471529,80.313458,26.581529,80.423458,2022-02-16,19:35:00,19:50:00,Sandstorms,Jam ,scooter ,Metropolitian ,80,Skincare
vuru419536168,22,4.5,26.90294,75.793007,27.04294,75.933007,2022-04-04,21:25:00,21:30:00,Windy,Jam ,motorcycle ,Metropolitian ,95,Home
calh357924398,38,4.9,22.310237,73.158921,22.320237,73.168921,2022-04-03,09:25:00,09:30:00,Sunny,Low ,scooter ,Metropolitian ,80,Electronics
xglb611748061,21,4.8,11.02091,76.940432,11.11091,77.030432,2022-03-25,23:10:00,23:25:00,Sandstorms,Low ,scooter ,Urban ,60,Skincare
syzc754553820,29,4.6,18.539299,73.897902,18.569299,73.927902,2022-03-11,17:10:00,17:25:00,Windy,Medium ,motorcycle ,Metropolitian ,17,Grocery
pzaf566409847,21,4.6,0.0,0.0,0.05,0.05,2022-03-11,22:35:00,22:45:00,Fog,Low ,motorcycle ,Metropolitian ,90,Snacks
labu247981366,27,4.9,22.725835,75.887648,22.835835,75.997648,2022-04-06,23:25:00,23:30:00,Stormy,Low ,motorcycle ,Metropolitian ,105,Electronics
srci696125906,33,5.0,26.892312,75.806896,26.942312,75.856896,2022-03-05,23:40:00,23:55:00,Windy,Low ,motorcycle ,Metropolitian ,100,Shoes
apdn048338598,33,4.7,11.001753,76.986241,11.111753,77.096241,2022-03-06,17:55:00,18:10:00,Sunny,Medium ,scooter ,Metropolitian ,145,Cosmetics
lbkf959274799,35,4.9,13.005801,80.250744,13.025801,80.270744,2022-03-11,09:00:00,09:05:00,Sunny,Low ,scooter ,Metropolitian ,11,Grocery
mjxl890540317,35,4.7,23.359407,85.325055,23.469407,85.435055,2022-03-29,18:55:00,19:10:00,Sunny,Medium ,motorcycle ,Urban ,125,Apparel
zwmi398037791,27,4.6,25.450317,81.831681,25.530317,81.911681,2022-02-16,18:35:00,18:45:00,Sunny,Medium ,scooter ,Metropolitian ,14,Grocery
lkfs145352387,22,4.4,26.956431,75.776649,27.086431,75.906649,2022-03-23,17:10:00,17:20:00,Cloudy,Medium ,scooter ,Metropolitian ,175,Toys
fxka760167152,32,4.6,27.161661,78.011544,27.221661,78.071544,2022-02-13,22:15:00,22:25:00,Fog,Low ,motorcycle ,Metropolitian ,145,Apparel
hegn831512402,31,3.7,12.913041,77.683237,13.023041,77.793237,2022-03-02,21:55:00,22:10:00,Windy,Jam ,motorcycle ,Metropolitian ,160,Sports
vclr131979381,29,4.9,22.577821,88.400581,22.637821,88.460581,2022-02-15,21:50:00,22:00:00,Windy,Jam ,motorcycle ,Metropolitian ,80,Clothing
pqob450475348,31,3.8,22.74806,75.8934,22.81806,75.9634,2022-03-14,22:00:00,22:15:00,Stormy,Jam ,scooter ,Metropolitian ,190,Home
ltnf425615553,39,5.0,21.157729,72.768726,21.207729,72.818726,2022-03-26,22:15:00,22:20:00,Windy,Low ,motorcycle ,Metropolitian ,100,Pet Supplies
uzky184164409,37,4.5,26.90294,75.793007,27.01294,75.903007,2022-03-18,21:45:00,21:50:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,145,Jewelry
xagb620852625,38,4.8,13.022394,80.242439,13.072394,80.292439,2022-03-07,19:40:00,19:50:00,Sunny,Jam ,motorcycle ,Metropolitian ,120,Electronics
wtbp426853266,22,4.8,25.451517,81.832616,25.591517,81.972616,2022-02-12,18:30:00,18:45:00,Stormy,Medium ,scooter ,Metropolitian ,95,Sports
cdyc864660941,24,4.9,21.149569,72.772697,21.189569,72.812697,2022-04-03,14:45:00,15:00:00,Sunny,High ,van,Metropolitian ,95,Snacks
pcyz175163778,23,4.7,15.49395,73.827423,15.54395,73.877423,2022-02-15,19:45:00,19:55:00,Sunny,Jam ,scooter ,Metropolitian ,12,Grocery
baup853226824,33,4.9,13.066762,80.251865,13.126762,80.311865,2022-03-13,21:45:00,21:50:00,Fog,Jam ,van,Metropolitian ,26,Grocery
espi076414652,24,4.8,11.003669,76.976494,11.043669,77.016494,2022-03-01,13:15:00,13:20:00,Fog,High ,motorcycle ,Metropolitian ,135,Cosmetics
ftqs105100324,37,4.2,12.970221,77.645396,13.050221,77.725396,2022-03-18,20:20:00,20:35:00,Windy,Jam ,motorcycle ,Semi-Urban ,260,Apparel
lppt945837701,24,4.2,13.064181,80.236442,13.124181,80.296442,2022-04-03,23:20:00,23:30:00,Windy,Low ,motorcycle ,Urban ,75,Kitchen
oiyk629378582,37,4.8,0.0,0.0,0.04,0.04,2022-04-03,12:25:00,12:30:00,Cloudy,High ,motorcycle ,Metropolitian ,35,Grocery
ensk096226130,36,4.9,12.337928,76.617889,12.367928,76.647889,2022-03-09,20:15:00,20:30:00,Sunny,Jam ,motorcycle ,Metropolitian ,120,Outdoors
bwam316967426,20,4.2,19.055831,72.833984,19.135831,72.913984,2022-03-20,21:35:00,21:50:00,Cloudy,Jam ,motorcycle ,Metropolitian ,155,Toys
xmbj058456119,31,4.8,22.307898,73.167788,22.317898,73.177788,2022-03-19,08:55:00,09:00:00,Cloudy,Low ,motorcycle ,Metropolitian ,110,Toys
ifnq037987469,39,4.3,12.934365,77.616155,13.064365,77.746155,2022-04-04,17:30:00,17:45:00,Cloudy,Medium ,motorcycle ,Metropolitian ,155,Pet Supplies
jkxm034348836,39,4.8,19.003517,72.82765,19.023517,72.84765,2022-03-07,10:50:00,11:05:00,Cloudy,Low ,motorcycle ,Metropolitian ,95,Sports
erbk983473177,38,4.9,18.516216,73.842527,18.536216,73.862527,2022-03-09,11:25:00,11:35:00,Fog,High ,scooter ,Urban ,125,Shoes
pjiw066808628,28,4.7,22.74806,75.8934,22.75806,75.9034,2022-03-09,10:15:00,10:20:00,Cloudy,Low ,motorcycle ,Urban ,60,Pet Supplies
nken639878144,37,3.1,0.0,0.0,0.08,0.08,2022-03-12,00:00:00,00:15:00,Sunny,Low ,motorcycle ,Metropolitian ,155,Jewelry
sjek671102435,34,4.5,12.970324,77.645748,13.050324,77.725748,2022-03-27,17:20:00,17:30:00,Sunny,Medium ,motorcycle ,Urban ,140,Shoes
